0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,486,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6830,6810,3,12,1,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,61415,58246,89,442,27,150,153,457,50,275,96,441,45,203,31,111,78,306,206,550,289,808,418,610,200,445,155,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,19880,31,1264,6337,461,2413,2485,6523,1130,5474,1898,7299,1160,4335,1047,2659,1458,5042,3367,8203,4496,11516,6318,10625,5114,13964,9684,25137,20413,41451,42284,64338,67699,74498,84612,65641,73351,42155,46338,19527,21258,6395,7216,1613,2013,397,539,88,158,29,41,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,161440,660,11533,57303,4923,23643,23970,57036,12373,52643,18793,60370,13005,41401,13992,30626,18240,55538,38114,83970,50752,117086,84776,156228,119807,231451,230726,331404,347382,358974,408620,292419,341116,167434,201050,68461,80786,19813,23729,3946,4957,563,828,109,152,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,7277,1,76000,370923,36361,159448,159758,348959,87322,327871,122061,329810,90976,253720,110957,225421,152464,399820,285345,566044,392526,767654,666356,1054972,986194,1314593,1463402,1347433,1564422,988800,1291421,517915,785448,178951,427994,46174,254475,8674,147486,1092,68639,101,23259,5,6167,0,1561,0,399,0,96,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,56393,0,384920,1833177,199623,799915,794904,1607352,446077,1483540,582033,1336048,456681,1142862,612580,1181336,874460,1986178,1505650,2647834,2089095,3447272,3404146,4296575,4546538,4221895,5346808,3169832,4494711,1675043,3097058,584261,1607190,128074,706336,20837,264913,2269,76231,87,15437,5,2092,0,471,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1036,0,1557819,7198803,853998,3131403,3095951,5830298,1754881,5187275,2162316,4273661,1769592,4056504,2557172,4688824,3686475,7283402,5926583,9197580,8159749,11186890,12298075,11974301,14458886,9178999,13899175,5071239,9595402,1946728,5535649,452814,2285906,69752,769328,8117,245511,516,82309,20,29017,1,9162,0,2348,0,574,0,174,0,30,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,7204,0,5171415,23075877,2939414,9872693,9738435,17154190,5522070,14557143,6482698,11204512,5502494,11708416,8401468,14480995,11900535,20548724,18073685,24622579,24317752,27305330,33405953,24576213,34740526,14702508,28058874,6042585,16269973,1659234,7836798,248106,2543247,26900,667560,1946,165205,55,35836,0,6034,0,666,0,155,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,14344528,61548360,8324345,25623607,25282329,41781419,14248992,33614921,16039762,24641258,14076574,27965912,22287919,35615298,30488628,46134689,44201777,52491679,57734123,52292255,72363206,39131111,66932359,18159872,45643932,5550610,22183490,1080570,8803334,99572,2199026,6880,463642,257,94598,3,19312,0,4772,0,1252,0,301,0,48,0,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,33697283,138520433,19711426,55606308,55015422,85453331,30666564,64959598,33241175,46073790,30079932,55761753,48581223,71007402,63600696,84486535,88840543,91254694,112177247,80956130,128841793,50079293,106127679,17932527,61322039,4094055,24968712,562945,8091714,29118,1518393,1123,250449,17,39988,0,5989,0,719,0,63,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,67708705,265797538,39487299,102039612,101464195,148241854,55700702,106270050,58290123,73768151,54251095,93371694,88211368,116527834,110202677,128655651,149684610,131922208,182337553,103812168,193025126,52946575,141157189,14565412,68643219,2533610,23340142,257757,6228712,6323,856776,119,111228,3,14292,0,1448,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,117219896,438177248,67494316,159614383,159858417,219643125,86084209,148314354,87108724,101464177,83208579,131984375,134933725,159455436,161019260,165312984,214410589,161043118,251504007,112498761,246352600,47397910,159190387,9973951,64769462,1368136,18612496,113941,4157449,1003,399147,12,36716,0,2820,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,175766167,624028173,99030447,214020961,216325016,279204382,113834395,177455568,111506176,120001945,109155167,158260473,175479718,183910640,200619541,181152557,263591044,167999556,297175327,104843039,270363581,36682863,153650268,5870894,52025424,664344,12955542,50549,2506618,112,153112,1,8226,0,282,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,229074960,770616542,125228551,246863482,252287174,305255887,129263430,182524378,122701290,121976416,122994436,161678573,195391020,180305484,214818455,170486616,279712807,151133127,302602134,85245986,256779123,25001543,128051582,3016153,35964589,293136,8090054,22171,1411302,10,47497,0,1095,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,260026126,826996448,136788763,245372739,253980642,287244743,126304519,161546070,116316980,106383158,119378827,141215305,187193799,151151788,198636542,138276921,256879985,118006945,266525139,61196697,212242950,15262399,92879962,1368274,21596108,115462,4626769,9107,756346,1,12534,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,257247942,771846332,129147983,210173660,220706084,232416954,106273078,122953133,95055489,79391008,99947783,105696507,154742718,108687084,158944027,96681300,204261463,80318996,203490429,39141869,153333911,8460690,59023919,552427,11350804,39449,2443203,3505,390924,0,3157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,221670235,626101977,105293980,154873959,165284650,161270370,76964299,80291092,66900342,50481508,72169507,67842651,110456015,67050799,110008931,58124190,140439555,47731215,134752953,22428834,97107961,4307011,33037125,200395,5256728,11318,1183617,1240,189871,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,166041911,440501147,73937484,97832621,106322596,95532655,47894894,44801388,40431936,27181436,44860173,37292035,67994139,35395938,65665421,29893505,83250873,24726413,77338101,11526252,53967033,2026378,16325734,66263,2149346,2619,513249,402,85962,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
