13,200,0,231515286,1012345574,160860023,557995587,302907111,709713599,195494313,491806134,240818842,380549571,188873724,326999251,248438259,336097598,260873328,342438125,299871899,356561649,407953240,431146885,453328387,424035922,552356000,461537083,653425376,438040543,797451946,371619110,845688677,221507049,687510001,74607745,336458454,10057347,74283646,406771,7786558,6434,1105669,23,318844,0,102786,0,34716,0,10470,0,3473,0,664,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,400452379,1653935408,265320826,841980763,474367992,1017172731,294511168,669516163,352282351,502623161,270616047,428795417,346734343,434319632,375253796,449856781,424160696,460731388,564398585,535028485,614483854,521623381,742116464,574029740,865279850,540209143,1036507029,448751454,1077127238,257344608,850065853,82201830,392435780,10245940,76109192,341908,5770457,4067,546899,0,124725,0,33581,0,9882,0,2271,0,690,0,47,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,604057671,-1942069407,380813770,1104193674,645520243,1266576941,383390877,789188250,446365164,577810006,335399537,486529768,419197667,486740150,470192884,514041972,521152322,517575933,679407630,582139027,723750235,564665433,873711865,633535855,1004403876,593620269,1184427603,483803227,1210442298,268853813,937398663,82376914,416893488,9637308,73529526,265040,4117154,2931,237684,0,35499,0,6917,0,1571,0,206,0,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,797250564,-1369840537,477004462,1262367234,765050966,1373454862,432690763,807675255,491630588,579419493,361234822,479658394,440139382,474076876,515130765,513466252,559284190,508819957,714882929,558024354,743288528,538568166,904452550,620080135,1025658690,580588982,1194370617,465322943,1202889450,251969537,923190250,74555480,403453178,8249590,67048126,182078,2854951,1453,94676,0,6586,0,694,0,68,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,922562936,-1109822306,522245780,1260216930,790491024,1298179149,424220582,718596994,471833085,507281309,339011527,411707264,401768253,401719797,494529045,449709238,526007747,439165560,659240998,472141971,666931544,452576859,824977957,537264779,923468327,504265211,1064636660,398519947,1057673514,210981623,811074534,60524699,354523442,6348018,57291697,109425,1925169,637,39790,0,774,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,0,936878619,-1254011767,499923573,1098925247,711933956,1068986850,361656731,555774035,395121048,387606810,277471098,307674663,318729904,296153336,416239742,345596801,434208590,333028450,533209374,352391340,522974967,334694587,663190022,410673394,732988106,387540755,839654593,303196897,822454991,157348878,633970105,43778070,281430767,4329425,45410511,56751,1249111,182,16103,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,834793671,-1749758418,418028063,836204646,558079302,765384305,268086659,373137363,288794824,258046915,197855485,199819420,219358332,189699923,306846007,232620124,314540118,221646289,377878919,231316291,358067198,217386648,469325183,275672382,512334225,262428578,585718585,204192147,564487126,104090094,438914583,28016021,200487889,2576262,33095295,25692,773830,22,6700,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,651803854,1864990410,304659281,553872195,379732311,474819491,172620003,216858897,184066199,149219222,122534611,112358915,130534941,105260333,197590664,136550819,199581283,129154421,234009077,132832310,213601099,123590705,291623989,161612306,314381432,155670728,360763079,121167239,340978787,60811131,267787917,15762614,127217790,1314973,21914393,10090,453976,1,2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,444841206,1193187731,192815022,318041765,223339683,253874309,96351368,108619360,102064406,74591227,65557634,54389820,66827509,50322965,110658816,69439138,110518238,65636867,126081585,66230934,110645204,61182176,158420546,82209835,168610634,80263690,195586955,62996791,180602582,31195401,143051306,7737377,71237506,566803,13026132,3411,252689,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,0,264337689,663772314,105406546,157373179,112876643,116124998,46467655,46590052,49034964,32010592,30062520,22484951,29226487,20550583,53562253,30317753,53103562,28918855,58751141,28398817,49530756,26174678,74756337,36000044,78581713,35616619,92823594,28479658,83463758,13944386,66411548,3282174,34853305,204202,6862407,945,131796,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,0,136017101,319192327,49406711,66546324,48632947,44984410,19267671,16961570,20280791,11680650,11689630,7852609,10814780,7076649,22216335,11238749,21960621,10942698,23496276,10347678,19036156,9581620,30375179,13434751,31577663,13432749,38254718,11080884,33452531,5373378,26560187,1188481,14716283,60288,3156780,185,63626,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,1,60152544,131620733,19658093,23775695,17673499,14557715,6819068,5176489,7153410,3576250,3799944,2282863,3341869,2017027,7806147,3488906,7730340,3504010,7989324,3157209,6222265,2963162,10503491,4215759,10826034,4235752,13534985,3659095,11536579,1759435,9053465,361644,5288163,14238,1249593,17,27185,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,22633956,46042001,6549848,7067655,5340620,3862758,2037653,1301345,2122880,901784,1013462,541249,846777,463529,2287755,891377,2282719,928261,2282741,791496,1705557,761182,3044069,1092942,3121222,1091564,4047477,1005390,3388092,481597,2594972,90376,1589957,2614,417265,0,10098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,7148299,13466278,1793674,1711546,1316198,818528,505805,262724,519992,182357,216206,101597,171357,82749,547490,183114,554755,196643,540146,159019,382821,158312,725653,229109,742351,222572,1000337,223145,834911,107919,614182,17867,391671,361,114867,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,1859847,3228596,393189,327769,257459,133217,101754,40982,102274,28419,35579,14417,26596,10865,103835,29220,108151,31647,103662,24695,67812,25519,138622,37836,142066,34212,197561,38225,168889,19252,117008,2618,77234,31,25228,0,754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,388266,617134,66337,47507,38401,15641,15963,4640,15506,3199,4263,1432,2966,961,14942,3421,16328,3569,15611,2807,8856,2918,20525,4766,21049,3631,29650,4740,27139,2571,17187,262,11803,1,4274,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,62538,90268,8087,4860,4097,1179,1833,339,1697,233,334,85,210,49,1525,263,1809,243,1727,211,773,189,2196,431,2303,223,3090,387,3290,221,1828,19,1328,0,520,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,7297,9461,634,310,278,37,137,19,119,8,13,2,7,2,98,10,133,7,123,8,39,5,146,19,169,5,189,16,278,10,120,1,98,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,549,629,24,6,7,1,5,2,4,2,2,0,0,0,3,0,5,0,4,0,1,0,4,0,7,0,4,0,13,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
