23,0,0,136017101,319192327,51929052,69571592,48999152,43885575,18881473,18658122,18652616,9146669,12520261,7931436,11000121,6544699,20652642,10898591,22509170,11051884,24485477,10673571,19297809,9098633,29352853,13231170,31668560,13422877,37764235,10988179,32578358,5378740,26340717,1230153,14926631,71395,3323283,387,76484,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,1,60152544,131620733,20745069,24936463,17782759,14079226,6549910,5765910,6459439,2613982,4131611,2299469,3544876,1902412,7128757,3354883,7912926,3543216,8440340,3329837,6238533,2735563,10116852,4144155,10864815,4230388,13379438,3645514,11206204,1767274,8977319,379338,5373057,17577,1327143,59,34407,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,22633956,46042001,6940784,7430589,5364414,3696872,1904080,1467297,1887118,608223,1121639,543713,955363,449983,2045215,848304,2331301,939681,2453707,860241,1677499,678982,2928066,1071764,3128831,1087148,4010251,1007736,3285380,485045,2573503,96126,1616491,3412,445833,3,13689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,7148299,13466278,1908756,1801508,1319344,773755,455591,299586,457388,112133,244216,101826,211487,83707,477154,172235,564687,199208,592713,179577,365411,135807,699275,224277,740543,220274,995206,225028,808477,108836,609891,19309,397794,496,123135,0,4473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,1859847,3228596,420167,344749,257489,124146,87371,47187,89722,15739,41107,14427,37456,11678,87750,27152,109609,32060,116401,29175,61906,20949,134072,37009,140407,33523,197793,38763,163286,19425,116632,2898,78181,44,27111,0,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,388266,617134,71174,49796,38321,14343,12895,5382,13716,1576,5043,1432,5106,1138,12151,3142,16462,3609,17958,3489,7544,2273,19918,4673,20538,3497,29963,4810,26207,2602,17240,301,11887,3,4556,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,62538,90268,8709,5056,4082,1062,1371,395,1535,102,404,85,503,69,1180,239,1815,245,2037,276,577,130,2118,423,2232,210,3148,387,3203,228,1846,25,1300,0,551,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,7297,9461,685,318,277,32,93,21,112,3,16,2,32,3,71,9,133,7,147,11,21,2,141,19,160,5,203,16,268,10,120,1,97,0,42,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,549,629,26,7,7,0,3,2,4,2,2,0,1,0,2,0,5,0,5,0,0,0,4,0,6,0,5,0,12,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
